number_to_find	slope	count
26530	2.701366621373753e-06	2
26532	0.0	0
26552	2.701366621373753e-06	2
26554	0.0	0
26610	2.701366621373753e-06	2
26613	1.3506833106868764e-06	1
26615	0.0	0
26632	2.701366621373753e-06	2
26635	1.3506833106868764e-06	1
26637	0.0	0
26657	1.3506833106868764e-06	1
26659	1.3506833106868764e-06	1
26701	1.3506833106868764e-06	1
26703	0.0	0
26728	1.0805466485495012e-05	8
26730	0.0	0
26764	2.701366621373753e-06	2
26767	1.3506833106868764e-06	1
26769	0.0	0
26811	2.701366621373753e-06	2
26813	0.0	0
26830	1.3506833106868764e-06	1
26847	2.701366621373753e-06	2
26850	1.3506833106868764e-06	1
26852	0.0	0
26877	1.3506833106868764e-06	1
26879	0.0	0
26891	2.701366621373753e-06	2
26916	2.701366621373753e-06	2
26918	0.0	0
26938	1.3506833106868764e-06	1
26940	1.3506833106868764e-06	1
26943	4.0520499320606295e-06	3
26945	0.0	0
26960	2.701366621373753e-06	2
26962	0.0	0
27001	1.3506833106868764e-06	1
27004	1.3506833106868764e-06	1
27006	0.0	0
27018	2.701366621373753e-06	2
27021	1.3506833106868764e-06	1
27023	0.0	0
27045	0.0	0
27062	1.3506833106868764e-06	1
27067	0.0	0
27087	1.3506833106868764e-06	1
27089	0.0	0
27109	1.3506833106868764e-06	1
27111	0.0	0
27128	2.701366621373753e-06	2
27175	1.3506833106868764e-06	1
27177	0.0	0
27197	2.701366621373753e-06	2
27199	1.3506833106868764e-06	1
27202	6.753416553434383e-06	5
27204	0.0	0
27238	1.3506833106868764e-06	1
27241	2.701366621373753e-06	2
27243	0.0	0
27282	1.3506833106868764e-06	1
27304	0.0	0
27329	4.0520499320606295e-06	3
27331	0.0	0
27365	2.701366621373753e-06	2
27368	1.3506833106868764e-06	1
27370	0.0	0
27412	1.3506833106868764e-06	1
27414	1.3506833106868764e-06	1
27431	0.0	0
27461	4.0520499320606295e-06	3
27463	0.0	0
27475	1.3506833106868764e-06	1
27492	2.701366621373753e-06	2
27495	0.0	0
27522	2.701366621373753e-06	2
27524	0.0	0
27536	2.701366621373753e-06	2
27541	0.0	0
27561	0.0	0
27580	1.3506833106868764e-06	1
27605	1.3506833106868764e-06	1
27607	0.0	0
27624	4.0520499320606295e-06	3
27632	2.701366621373753e-06	2
27634	0.0	0
27649	1.3506833106868764e-06	1
27651	0.0	0
27671	2.701366621373753e-06	2
27673	0.0	0
27693	1.3506833106868764e-06	1
27695	0.0	0
27773	2.701366621373753e-06	2
27776	1.3506833106868764e-06	1
27778	0.0	0
27800	1.3506833106868764e-06	1
27803	5.402733242747506e-06	4
27805	0.0	0
27817	1.3506833106868764e-06	1
27839	2.701366621373753e-06	2
27864	1.3506833106868764e-06	1
27866	0.0	0
27883	2.701366621373753e-06	2
27891	5.402733242747506e-06	4
27893	0.0	0
27908	1.3506833106868764e-06	1
27910	0.0	0
27927	0.0	0
27952	1.3506833106868764e-06	1
27954	0.0	0
27971	1.3506833106868764e-06	1
27993	1.3506833106868764e-06	1
28018	2.701366621373753e-06	2
28020	0.0	0
28062	2.701366621373753e-06	2
28064	0.0	0
28076	2.701366621373753e-06	2
28079	1.3506833106868764e-06	1
28081	0.0	0
28120	2.701366621373753e-06	2
28142	0.0	0
28167	1.3506833106868764e-06	1
28169	1.3506833106868764e-06	1
28172	6.753416553434383e-06	5
28174	0.0	0
28208	1.3506833106868764e-06	1
28230	1.3506833106868764e-06	1
28233	1.3506833106868764e-06	1
28235	0.0	0
28255	1.3506833106868764e-06	1
28257	1.3506833106868764e-06	1
28260	4.0520499320606295e-06	3
28262	0.0	0
28274	1.3506833106868764e-06	1
28296	0.0	0
28321	1.3506833106868764e-06	1
28323	0.0	0
28362	1.3506833106868764e-06	1
28401	1.3506833106868764e-06	1
28404	1.3506833106868764e-06	1
28406	0.0	0
28431	4.0520499320606295e-06	3
28433	0.0	0
28445	1.3506833106868764e-06	1
28467	1.3506833106868764e-06	1
28492	1.3506833106868764e-06	1
28494	1.3506833106868764e-06	1
28497	1.3506833106868764e-06	1
28499	0.0	0
28511	2.701366621373753e-06	2
28536	2.701366621373753e-06	2
28538	0.0	0
28558	1.3506833106868764e-06	1
28560	0.0	0
28580	4.0520499320606295e-06	3
28582	0.0	0
28638	1.3506833106868764e-06	1
28641	1.3506833106868764e-06	1
28643	0.0	0
28682	1.3506833106868764e-06	1
28704	1.3506833106868764e-06	1
28729	1.3506833106868764e-06	1
28731	1.3506833106868764e-06	1
28734	2.701366621373753e-06	2
28736	0.0	0
28756	6.753416553434383e-06	5
28758	0.0	0
28773	1.3506833106868764e-06	1
28775	0.0	0
28792	2.701366621373753e-06	2
28795	1.3506833106868764e-06	1
28797	0.0	0
28839	1.3506833106868764e-06	1
28841	0.0	0
28858	1.3506833106868764e-06	1
28905	1.3506833106868764e-06	1
28907	0.0	0
28919	4.0520499320606295e-06	3
28922	1.3506833106868764e-06	1
28924	0.0	0
28966	1.3506833106868764e-06	1
28968	1.3506833106868764e-06	1
28988	1.3506833106868764e-06	1
28990	0.0	0
29015	5.402733242747506e-06	4
29017	0.0	0
29029	1.3506833106868764e-06	1
29032	1.3506833106868764e-06	1
29034	0.0	0
29051	1.3506833106868764e-06	1
29054	1.3506833106868764e-06	1
29056	0.0	0
29073	0.0	0
29095	0.0	0
29117	0.0	0
29147	6.753416553434383e-06	5
29149	0.0	0
29183	1.3506833106868764e-06	1
29200	2.701366621373753e-06	2
29203	1.3506833106868764e-06	1
29205	0.0	0
29230	5.402733242747506e-06	4
29232	0.0	0
29247	0.0	0
29266	1.3506833106868764e-06	1
29288	2.701366621373753e-06	2
29291	1.3506833106868764e-06	1
29293	0.0	0
29313	1.3506833106868764e-06	1
29315	1.3506833106868764e-06	1
29318	4.0520499320606295e-06	3
29320	0.0	0
29332	4.0520499320606295e-06	3
29357	2.701366621373753e-06	2
29359	0.0	0
29379	2.701366621373753e-06	2
29381	0.0	0
29401	2.701366621373753e-06	2
29403	0.0	0
29437	2.701366621373753e-06	2
29440	1.3506833106868764e-06	1
29442	0.0	0
29459	1.3506833106868764e-06	1
29462	1.3506833106868764e-06	1
29464	0.0	0
29481	0.0	0
29486	0.0	0
29547	0.0	0
29569	1.3506833106868764e-06	1
29572	1.3506833106868764e-06	1
29574	0.0	0
29591	0.0	0
29657	2.701366621373753e-06	2
29704	1.3506833106868764e-06	1
29706	0.0	0
29726	2.701366621373753e-06	2
29728	1.3506833106868764e-06	1
29731	1.2156149796181888e-05	9
29733	0.0	0
29762	5.402733242747506e-06	4
29765	0.0	0
29770	2.701366621373753e-06	2
29772	0.0	0
29784	1.3506833106868764e-06	1
29787	1.3506833106868764e-06	1
29789	0.0	0
29809	1.3506833106868764e-06	1
29811	1.3506833106868764e-06	1
29814	4.0520499320606295e-06	3
29816	0.0	0
29833	0.0	0
29850	1.3506833106868764e-06	1
29872	2.701366621373753e-06	2
29875	1.3506833106868764e-06	1
29877	0.0	0
29897	1.3506833106868764e-06	1
29899	0.0	0
29916	2.701366621373753e-06	2
29941	1.3506833106868764e-06	1
29943	0.0	0
29963	1.3506833106868764e-06	1
29965	0.0	0
29985	2.701366621373753e-06	2
29987	0.0	0
30004	2.701366621373753e-06	2
30007	2.701366621373753e-06	2
30009	0.0	0
30021	4.0520499320606295e-06	3
30024	1.3506833106868764e-06	1
30026	0.0	0
30051	1.3506833106868764e-06	1
30053	0.0	0
30068	0.0	0
30090	2.701366621373753e-06	2
30092	0.0	0
30117	4.0520499320606295e-06	3
30119	0.0	0
30131	2.701366621373753e-06	2
30134	1.3506833106868764e-06	1
30136	0.0	0
30178	1.3506833106868764e-06	1
30180	0.0	0
30192	4.0520499320606295e-06	3
30195	1.3506833106868764e-06	1
30197	0.0	0
30219	1.3506833106868764e-06	1
30222	1.3506833106868764e-06	1
30224	0.0	0
30239	1.3506833106868764e-06	1
30241	0.0	0
30261	1.3506833106868764e-06	1
30263	1.3506833106868764e-06	1
30315	7.158621546640446e-05	53
30317	0.0	0
30332	4.0520499320606295e-06	3
30334	0.0	0
30346	2.701366621373753e-06	2
30349	0.0	0
30393	1.3506833106868764e-06	1
30395	0.0	0
30412	0.0	0
30417	0.0	0
30434	1.3506833106868764e-06	1
30437	2.701366621373753e-06	2
30439	0.0	0
30456	1.3506833106868764e-06	1
30525	1.3506833106868764e-06	1
30527	0.0	0
30539	2.701366621373753e-06	2
30542	1.3506833106868764e-06	1
30544	1.3506833106868764e-06	1
30586	0.0	0
30591	1.3506833106868764e-06	1
30593	0.0	0
30605	2.701366621373753e-06	2
30652	0.0	0
30657	2.701366621373753e-06	2
30659	0.0	0
30674	1.3506833106868764e-06	1
30676	1.3506833106868764e-06	1
30679	5.402733242747506e-06	4
30681	0.0	0
30701	4.0520499320606295e-06	3
30703	0.0	0
30737	1.3506833106868764e-06	1
30740	2.701366621373753e-06	2
30742	0.0	0
30759	1.3506833106868764e-06	1
30762	1.3506833106868764e-06	1
30764	0.0	0
30781	0.0	0
30803	1.3506833106868764e-06	1
30842	1.3506833106868764e-06	1
30845	1.3506833106868764e-06	1
30847	0.0	0
30872	2.701366621373753e-06	2
30874	0.0	0
30886	1.3506833106868764e-06	1
30908	1.3506833106868764e-06	1
30933	1.3506833106868764e-06	1
30935	1.3506833106868764e-06	1
30938	2.701366621373753e-06	2
30940	0.0	0
30952	2.701366621373753e-06	2
30960	5.402733242747506e-06	4
30962	0.0	0
30977	1.3506833106868764e-06	1
30979	0.0	0
30999	1.3506833106868764e-06	1
31001	0.0	0
31018	1.3506833106868764e-06	1
31062	1.3506833106868764e-06	1
31087	4.0520499320606295e-06	3
31089	0.0	0
31109	4.0520499320606295e-06	3
31111	0.0	0
31123	2.701366621373753e-06	2
31126	1.3506833106868764e-06	1
31128	0.0	0
31170	1.3506833106868764e-06	1
31172	0.0	0
31189	1.3506833106868764e-06	1
31233	0.0	0
31258	1.3506833106868764e-06	1
31260	0.0	0
31277	1.3506833106868764e-06	1
31299	1.3506833106868764e-06	1
31324	2.701366621373753e-06	2
31326	0.0	0
31368	5.402733242747506e-06	4
31370	0.0	0
31382	4.0520499320606295e-06	3
31385	1.3506833106868764e-06	1
31387	0.0	0
31404	2.701366621373753e-06	2
31407	1.3506833106868764e-06	1
31409	0.0	0
31429	1.3506833106868764e-06	1
31431	0.0	0
31448	2.701366621373753e-06	2
31473	1.3506833106868764e-06	1
31475	0.0	0
31495	1.3506833106868764e-06	1
31497	0.0	0
31517	4.0520499320606295e-06	3
31519	0.0	0
31553	6.753416553434383e-06	5
31556	1.3506833106868764e-06	1
31558	0.0	0
31600	1.3506833106868764e-06	1
31602	0.0	0
31619	0.0	0
31641	2.701366621373753e-06	2
31644	1.3506833106868764e-06	1
31646	1.3506833106868764e-06	1
31663	0.0	0
31693	4.0520499320606295e-06	3
31695	0.0	0
31707	1.3506833106868764e-06	1
31729	1.3506833106868764e-06	1
31737	4.0520499320606295e-06	3
31739	0.0	0
31754	1.3506833106868764e-06	1
31756	0.0	0
31773	1.3506833106868764e-06	1
31795	1.3506833106868764e-06	1
31820	2.701366621373753e-06	2
31822	0.0	0
31839	0.0	0
31864	2.701366621373753e-06	2
31866	0.0	0
31878	2.701366621373753e-06	2
31881	1.3506833106868764e-06	1
31883	0.0	0
31900	1.3506833106868764e-06	1
31903	1.3506833106868764e-06	1
31905	1.3506833106868764e-06	1
31922	2.701366621373753e-06	2
31974	2.701366621373753e-06	2
31976	0.0	0
31991	1.3506833106868764e-06	1
31993	1.3506833106868764e-06	1
31996	2.701366621373753e-06	2
31998	0.0	0
32018	2.701366621373753e-06	2
32020	0.0	0
32054	2.701366621373753e-06	2
32057	1.3506833106868764e-06	1
32059	0.0	0
32084	4.0520499320606295e-06	3
32086	0.0	0
32098	2.701366621373753e-06	2
32123	1.3506833106868764e-06	1
32125	0.0	0
32145	1.3506833106868764e-06	1
32147	0.0	0
32167	1.3506833106868764e-06	1
32169	0.0	0
32186	4.0520499320606295e-06	3
32189	1.3506833106868764e-06	1
32191	0.0	0
32233	1.3506833106868764e-06	1
32235	0.0	0
32255	1.3506833106868764e-06	1
32257	0.0	0
32313	2.701366621373753e-06	2
32316	1.3506833106868764e-06	1
32318	0.0	0
32343	2.701366621373753e-06	2
32345	0.0	0
32360	1.3506833106868764e-06	1
32362	1.3506833106868764e-06	1
32379	1.3506833106868764e-06	1
32409	4.0520499320606295e-06	3
32411	0.0	0
32423	2.701366621373753e-06	2
32448	1.3506833106868764e-06	1
32450	0.0	0
32470	1.3506833106868764e-06	1
32472	0.0	0
32492	1.3506833106868764e-06	1
32494	0.0	0
32511	4.0520499320606295e-06	3
32514	1.3506833106868764e-06	1
32516	0.0	0
32536	4.0520499320606295e-06	3
32538	0.0	0
32558	1.3506833106868764e-06	1
32560	0.0	0
32580	1.3506833106868764e-06	1
32582	0.0	0
32624	4.0520499320606295e-06	3
32626	0.0	0
32638	4.0520499320606295e-06	3
32641	1.3506833106868764e-06	1
32643	0.0	0
32685	1.3506833106868764e-06	1
32687	0.0	0
32707	2.701366621373753e-06	2
32709	0.0	0
32726	1.3506833106868764e-06	1
32729	1.3506833106868764e-06	1
32731	0.0	0
32748	2.701366621373753e-06	2
32751	1.3506833106868764e-06	1
32753	0.0	0
32817	2.701366621373753e-06	2
32819	0.0	0
32875	2.701366621373753e-06	2
32878	1.3506833106868764e-06	1
32880	0.0	0
32905	6.753416553434383e-06	5
32907	0.0	0
32922	1.3506833106868764e-06	1
32924	0.0	0
32941	1.3506833106868764e-06	1
32963	2.701366621373753e-06	2
32966	1.3506833106868764e-06	1
32968	0.0	0
32988	1.3506833106868764e-06	1
32990	0.0	0
33007	0.0	0
33032	2.701366621373753e-06	2
33034	0.0	0
33046	4.0520499320606295e-06	3
33049	1.3506833106868764e-06	1
33051	0.0	0
33093	1.3506833106868764e-06	1
33095	0.0	0
33115	1.3506833106868764e-06	1
33117	0.0	0
33134	1.3506833106868764e-06	1
33137	2.701366621373753e-06	2
33139	0.0	0
33156	1.3506833106868764e-06	1
33159	1.3506833106868764e-06	1
33161	0.0	0
33178	0.0	0
33244	1.3506833106868764e-06	1
33274	1.3506833106868766e-05	10
33276	0.0	0
33291	1.3506833106868764e-06	1
33293	0.0	0
33310	1.3506833106868764e-06	1
33357	4.0520499320606295e-06	3
33359	0.0	0
33376	1.3506833106868764e-06	1
33445	1.3506833106868764e-06	1
33447	0.0	0
33459	2.701366621373753e-06	2
33462	1.3506833106868764e-06	1
33464	0.0	0
33476	6.753416553434383e-06	5
33479	0.0	0
33484	2.701366621373753e-06	2
33486	0.0	0
33506	1.3506833106868764e-06	1
33508	0.0	0
33523	1.3506833106868764e-06	1
33525	1.3506833106868764e-06	1
33545	0.0	0
33572	1.3506833106868764e-06	1
33574	0.0	0
33586	2.701366621373753e-06	2
33589	1.3506833106868764e-06	1
33591	0.0	0
33613	1.3506833106868764e-06	1
33616	2.701366621373753e-06	2
33618	0.0	0
33633	1.3506833106868764e-06	1
33635	0.0	0
33652	1.3506833106868764e-06	1
33696	1.3506833106868764e-06	1
33721	1.3506833106868764e-06	1
33723	1.3506833106868764e-06	1
33726	4.0520499320606295e-06	3
33728	0.0	0
33743	1.3506833106868764e-06	1
33745	1.3506833106868764e-06	1
33748	5.402733242747506e-06	4
33750	0.0	0
33762	1.3506833106868764e-06	1
33809	1.3506833106868764e-06	1
33811	0.0	0
33828	1.3506833106868764e-06	1
33850	2.701366621373753e-06	2
33853	1.3506833106868764e-06	1
33855	0.0	0
33875	2.701366621373753e-06	2
33877	0.0	0
33919	2.701366621373753e-06	2
33921	0.0	0
33963	2.701366621373753e-06	2
33965	0.0	0
33977	2.701366621373753e-06	2
33980	1.3506833106868764e-06	1
33982	0.0	0
34024	1.3506833106868764e-06	1
34026	1.3506833106868764e-06	1
34038	2.701366621373753e-06	2
34041	1.3506833106868764e-06	1
34043	1.3506833106868764e-06	1
34073	8.104099864121259e-06	6
34075	0.0	0
34085	0.0	0
34090	1.3506833106868764e-06	1
34092	0.0	0
34104	2.701366621373753e-06	2
34109	1.3506833106868764e-06	1
34134	1.3506833106868764e-06	1
34136	0.0	0
34151	1.3506833106868764e-06	1
34153	0.0	0
34173	0.0	0
34178	5.402733242747506e-06	4
34180	0.0	0
34258	1.3506833106868764e-06	1
34261	1.3506833106868764e-06	1
34263	0.0	0
34280	1.3506833106868764e-06	1
34283	2.701366621373753e-06	2
34285	0.0	0
34302	1.3506833106868764e-06	1
34346	0.0	0
34371	1.3506833106868764e-06	1
34373	0.0	0
34385	2.701366621373753e-06	2
34388	1.3506833106868764e-06	1
34390	0.0	0
34412	0.0	0
34432	1.3506833106868764e-06	1
34434	0.0	0
34451	1.3506833106868764e-06	1
34498	1.3506833106868764e-06	1
34500	1.3506833106868764e-06	1
34517	1.3506833106868764e-06	1
34525	5.402733242747506e-06	4
34527	0.0	0
34547	4.0520499320606295e-06	3
34549	0.0	0
34561	1.3506833106868764e-06	1
34583	1.3506833106868764e-06	1
34608	1.3506833106868764e-06	1
34610	1.3506833106868764e-06	1
34613	6.753416553434383e-06	5
34615	0.0	0
34627	0.0	0
34652	2.701366621373753e-06	2
34654	0.0	0
34666	2.701366621373753e-06	2
34669	1.3506833106868764e-06	1
34671	1.3506833106868764e-06	1
34688	2.701366621373753e-06	2
34691	1.3506833106868764e-06	1
34693	0.0	0
34713	0.0	0
34718	1.3506833106868764e-06	1
34720	0.0	0
34757	2.701366621373753e-06	2
34759	1.3506833106868764e-06	1
34784	2.701366621373753e-06	2
34786	0.0	0
34798	2.701366621373753e-06	2
34801	1.3506833106868764e-06	1
34803	0.0	0
34828	2.701366621373753e-06	2
34830	0.0	0
34845	1.3506833106868764e-06	1
34847	0.0	0
34859	4.0520499320606295e-06	3
34862	0.0	0
34906	1.3506833106868764e-06	1
34908	1.3506833106868764e-06	1
34911	1.3506833106868764e-06	1
34913	0.0	0
34928	0.0	0
34952	1.3506833106868764e-06	1
34969	2.701366621373753e-06	2
34972	1.3506833106868764e-06	1
34974	0.0	0
34999	2.701366621373753e-06	2
35001	0.0	0
35016	1.3506833106868764e-06	1
35018	0.0	0
35035	2.701366621373753e-06	2
35082	1.3506833106868764e-06	1
35084	0.0	0
35104	2.701366621373753e-06	2
35106	0.0	0
35123	2.701366621373753e-06	2
35126	2.701366621373753e-06	2
35128	0.0	0
35162	4.0520499320606295e-06	3
35165	0.0	0
35192	1.3506833106868764e-06	1
35194	0.0	0
35206	4.0520499320606295e-06	3
35214	4.0520499320606295e-06	3
35216	0.0	0
35231	1.3506833106868764e-06	1
35233	1.3506833106868764e-06	1
35236	2.701366621373753e-06	2
35238	0.0	0
35253	1.3506833106868764e-06	1
35255	1.3506833106868764e-06	1
35258	4.0520499320606295e-06	3
35260	0.0	0
35275	1.3506833106868764e-06	1
35277	0.0	0
35316	2.701366621373753e-06	2
35319	1.3506833106868764e-06	1
35321	0.0	0
35360	2.701366621373753e-06	2
35385	2.701366621373753e-06	2
35387	0.0	0
35407	2.701366621373753e-06	2
35409	0.0	0
35429	1.3506833106868764e-06	1
35431	0.0	0
35553	1.3506833106868764e-06	1
35556	1.3506833106868764e-06	1
35558	0.0	0
35575	1.3506833106868764e-06	1
35578	1.3506833106868764e-06	1
35580	0.0	0
35597	1.3506833106868764e-06	1
35666	1.3506833106868764e-06	1
35668	0.0	0
35724	2.701366621373753e-06	2
35727	1.3506833106868764e-06	1
35729	0.0	0
35746	2.701366621373753e-06	2
35749	1.3506833106868764e-06	1
35751	0.0	0
35771	1.3506833106868764e-06	1
35773	0.0	0
35815	1.3506833106868764e-06	1
35817	2.701366621373753e-06	2
35864	6.753416553434383e-06	5
35866	0.0	0
35886	6.753416553434383e-06	5
35888	0.0	0
35900	2.701366621373753e-06	2
35903	1.3506833106868764e-06	1
35905	0.0	0
35922	1.3506833106868764e-06	1
35925	2.701366621373753e-06	2
35927	0.0	0
35947	1.3506833106868764e-06	1
35949	0.0	0
35966	1.3506833106868764e-06	1
35988	0.0	0
36013	2.701366621373753e-06	2
36015	0.0	0
36027	5.402733242747506e-06	4
36030	1.3506833106868764e-06	1
36032	0.0	0
36074	1.3506833106868764e-06	1
36076	0.0	0
36096	1.3506833106868764e-06	1
36098	0.0	0
36115	1.3506833106868764e-06	1
36118	2.701366621373753e-06	2
36120	0.0	0
36137	1.3506833106868764e-06	1
36140	1.3506833106868764e-06	1
36142	0.0	0
36159	0.0	0
36203	1.3506833106868764e-06	1
36225	1.3506833106868764e-06	1
36250	1.3506833106868764e-06	1
36252	0.0	0
36294	5.402733242747506e-06	4
36296	0.0	0
36330	2.701366621373753e-06	2
36333	1.3506833106868764e-06	1
36335	0.0	0
36377	1.3506833106868764e-06	1
36379	1.3506833106868764e-06	1
36396	1.3506833106868764e-06	1
36426	1.3506833106868764e-06	1
36428	0.0	0
36443	1.3506833106868764e-06	1
36445	1.3506833106868764e-06	1
36457	5.402733242747506e-06	4
36460	0.0	0
36492	4.0520499320606295e-06	3
36494	0.0	0
36504	1.3506833106868764e-06	1
36506	2.701366621373753e-06	2
36509	2.701366621373753e-06	2
36511	0.0	0
36526	0.0	0
36553	2.701366621373753e-06	2
36555	0.0	0
36567	4.0520499320606295e-06	3
36570	1.3506833106868764e-06	1
36572	0.0	0
36594	1.3506833106868764e-06	1
36597	1.3506833106868764e-06	1
36599	0.0	0
36611	1.3506833106868764e-06	1
36636	1.3506833106868764e-06	1
36638	0.0	0
36655	2.701366621373753e-06	2
36680	1.3506833106868764e-06	1
36682	0.0	0
36702	2.701366621373753e-06	2
36704	0.0	0
36724	1.3506833106868764e-06	1
36726	0.0	0
36804	4.0520499320606295e-06	3
36807	1.3506833106868764e-06	1
36809	0.0	0
36831	1.3506833106868764e-06	1
36834	4.0520499320606295e-06	3
36836	0.0	0
36851	1.3506833106868764e-06	1
36853	0.0	0
36873	1.3506833106868764e-06	1
36875	1.3506833106868764e-06	1
36944	8.104099864121259e-06	6
36946	0.0	0
36980	2.701366621373753e-06	2
36983	2.701366621373753e-06	2
36985	0.0	0
37027	4.0520499320606295e-06	3
37029	0.0	0
37046	0.0	0
37085	1.3506833106868764e-06	1
37088	1.3506833106868764e-06	1
37090	0.0	0
37107	2.701366621373753e-06	2
37110	1.3506833106868764e-06	1
37112	0.0	0
37129	1.3506833106868764e-06	1
37173	0.0	0
37198	1.3506833106868764e-06	1
37200	1.3506833106868764e-06	1
37203	5.402733242747506e-06	4
37205	0.0	0
37217	1.3506833106868764e-06	1
37225	4.0520499320606295e-06	3
37227	0.0	0
37239	0.0	0
37261	0.0	0
37283	0.0	0
37305	0.0	0
37327	0.0	0
37344	2.701366621373753e-06	2
37347	1.3506833106868764e-06	1
37349	0.0	0
37366	2.701366621373753e-06	2
37369	1.3506833106868764e-06	1
37371	0.0	0
37391	2.701366621373753e-06	2
37393	1.3506833106868764e-06	1
37435	1.3506833106868764e-06	1
37437	0.0	0
37462	1.3506833106868764e-06	1
37464	0.0	0
37476	4.0520499320606295e-06	3
37479	1.3506833106868764e-06	1
37481	0.0	0
37493	1.2156149796181888e-05	9
37496	0.0	0
37501	1.3506833106868764e-06	1
37503	0.0	0
37523	1.3506833106868764e-06	1
37525	0.0	0
37540	0.0	0
37545	1.3506833106868764e-06	1
37547	0.0	0
37562	0.0	0
37699	1.3506833106868764e-06	1
37701	0.0	0
37743	4.0520499320606295e-06	3
37745	0.0	0
37765	5.402733242747506e-06	4
37767	0.0	0
37779	4.0520499320606295e-06	3
37782	1.3506833106868764e-06	1
37784	0.0	0
37809	2.701366621373753e-06	2
37811	0.0	0
37826	2.701366621373753e-06	2
37828	0.0	0
37848	2.701366621373753e-06	2
37850	0.0	0
37867	1.3506833106868764e-06	1
37870	1.3506833106868764e-06	1
37872	0.0	0
37911	0.0	0
37928	2.701366621373753e-06	2
37931	1.3506833106868764e-06	1
37933	0.0	0
37950	1.3506833106868764e-06	1
37953	1.3506833106868764e-06	1
37955	0.0	0
37975	2.701366621373753e-06	2
37977	1.3506833106868764e-06	1
38016	1.3506833106868764e-06	1
38046	1.3506833106868764e-06	1
38048	0.0	0
38063	1.3506833106868764e-06	1
38065	0.0	0
38077	5.402733242747506e-06	4
38080	0.0	0
38104	2.701366621373753e-06	2
38107	1.3506833106868764e-06	1
38109	0.0	0
38124	1.3506833106868764e-06	1
38126	2.701366621373753e-06	2
38129	1.3506833106868764e-06	1
38131	0.0	0
38146	0.0	0
38151	4.0520499320606295e-06	3
38153	0.0	0
38195	4.0520499320606295e-06	3
38197	0.0	0
38253	2.701366621373753e-06	2
38256	1.3506833106868764e-06	1
38258	0.0	0
38283	4.0520499320606295e-06	3
38285	0.0	0
38297	2.701366621373753e-06	2
38322	1.3506833106868764e-06	1
38324	0.0	0
38344	1.3506833106868764e-06	1
38346	0.0	0
38366	1.3506833106868764e-06	1
38368	0.0	0
38476	6.753416553434383e-06	5
38478	0.0	0
38490	1.3506833106868764e-06	1
38493	1.3506833106868764e-06	1
38495	0.0	0
38512	1.3506833106868764e-06	1
38515	1.3506833106868764e-06	1
38517	0.0	0
38534	0.0	0
38556	0.0	0
38578	0.0	0
38608	6.753416553434383e-06	5
38610	0.0	0
38622	1.3506833106868764e-06	1
38644	0.0	0
38669	2.701366621373753e-06	2
38671	0.0	0
38710	0.0	0
38749	2.701366621373753e-06	2
38752	1.3506833106868764e-06	1
38754	0.0	0
38771	2.701366621373753e-06	2
38774	1.3506833106868764e-06	1
38776	0.0	0
38796	1.3506833106868764e-06	1
38798	0.0	0
38815	1.3506833106868764e-06	1
38840	1.3506833106868764e-06	1
38842	0.0	0
38862	1.3506833106868764e-06	1
38864	0.0	0
38881	0.0	0
38920	6.753416553434383e-06	5
38923	1.3506833106868764e-06	1
38925	0.0	0
38947	0.0	0
38967	1.3506833106868764e-06	1
38969	0.0	0
38989	1.3506833106868764e-06	1
38991	0.0	0
39126	4.0520499320606295e-06	3
39128	0.0	0
39148	4.0520499320606295e-06	3
39150	0.0	0
39157	5.402733242747506e-06	4
39160	0.0	0
39165	1.3506833106868764e-06	1
39167	0.0	0
39184	2.701366621373753e-06	2
39187	2.701366621373753e-06	2
39189	0.0	0
39204	1.3506833106868764e-06	1
39206	2.701366621373753e-06	2
39209	1.3506833106868764e-06	1
39211	0.0	0
39226	0.0	0
39231	2.701366621373753e-06	2
39233	0.0	0
39250	1.3506833106868764e-06	1
39275	2.701366621373753e-06	2
39277	0.0	0
39289	1.3506833106868764e-06	1
39292	1.3506833106868764e-06	1
39294	0.0	0
39319	2.701366621373753e-06	2
39321	0.0	0
39333	0.0	0
39355	0.0	0
39377	0.0	0
39399	1.3506833106868764e-06	1
39407	5.402733242747506e-06	4
39409	0.0	0
39443	2.701366621373753e-06	2
39451	2.701366621373753e-06	2
39453	0.0	0
39465	1.3506833106868764e-06	1
39490	1.3506833106868764e-06	1
39492	0.0	0
39509	1.3506833106868764e-06	1
39534	1.3506833106868764e-06	1
39536	0.0	0
39553	2.701366621373753e-06	2
39578	1.3506833106868764e-06	1
39580	0.0	0
39600	2.701366621373753e-06	2
39602	0.0	0
39622	1.3506833106868764e-06	1
39624	0.0	0
39653	1.4857516417555642e-05	11
39656	0.0	0
39661	1.3506833106868764e-06	1
39663	0.0	0
39688	2.701366621373753e-06	2
39690	0.0	0
39700	0.0	0
39722	0.0	0
39746	2.701366621373753e-06	2
39749	1.3506833106868764e-06	1
39751	0.0	0
39776	1.3506833106868766e-05	10
39778	0.0	0
39793	2.701366621373753e-06	2
39795	0.0	0
39812	0.0	0
39878	0.0	0
39903	2.701366621373753e-06	2
39905	0.0	0
39912	2.8364349524424406e-05	21
39915	0.0	0
39920	1.3506833106868764e-06	1
39922	0.0	0
39959	0.0	0
39981	1.3506833106868764e-06	1
39983	1.3506833106868764e-06	1
39986	1.3506833106868764e-06	1
